#,latitude,longitude,d_centre,accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,minimum_nights,number_of_reviews,instant_bookable,room_type,price
12962,52.36250142,4.860932005,3.203379828,4,1,2,1,4,1,4,0,Not Possible,Entire home/apt,170
12964,52.34870445,4.853008753,4.625909756,2,1,1,1,1,1,1,10,Not Possible,Entire home/apt,120
12965,52.35165818,4.887415477,3.166143314,2,1,1,1,1,1,4,0,Not Possible,Entire home/apt,110
12966,52.36729374,4.882521876,1.75023722,4,1,2,1,1,1,2,18,Not Possible,Entire home/apt,279
12967,52.36631019,4.869518437,2.483278206,2,1,1,1,1,1,3,11,Not Possible,Entire home/apt,115
12970,52.36817894,4.867215356,2.504754174,3,1.5,2,1,2,1,3,12,Not Possible,Entire home/apt,130
12972,52.36826596,4.853580524,3.33906542,2,1,1,1,1,1,3,24,Not Possible,Entire home/apt,129
12973,52.35828964,4.922576221,2.803559095,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,75
12976,52.40632603,4.902494002,3.022750971,4,1,4,1,1,1,3,1,Not Possible,Entire home/apt,111
12977,52.35085023,4.895104073,3.162806967,2,1,1,1,2,1,6,10,Not Possible,Entire home/apt,117
12978,52.38198633,4.877096681,1.546550207,2,1,1,1,1,1,2,8,Not Possible,Entire home/apt,99
12982,52.39515364,4.914393972,2.043818422,4,1,2,1,2,1,1,2,Not Possible,Entire home/apt,150
12983,52.3623133,4.894196973,1.908640813,2,1,1,1,1,1,14,0,Not Possible,Entire home/apt,200
12985,52.36224395,4.867298964,2.880711806,4,1,2,1,1,1,2,3,Not Possible,Entire home/apt,150
12987,52.34933992,4.901842402,3.321015831,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,75
12988,52.34843128,4.859995035,4.340926613,4,1,2,1,2,1,3,20,Not Possible,Entire home/apt,250
12991,52.36082036,4.902704941,2.053267886,2,1,1,1,1,1,7,3,Not Possible,Entire home/apt,150
12994,52.36021325,4.916578721,2.408354609,4,1,2,1,1,1,2,14,Not Possible,Entire home/apt,189
12998,52.38428044,4.837536987,4.236255314,6,2.5,5,1,4,1,5,3,Not Possible,Entire home/apt,170
13001,52.38737067,4.926820552,2.068327931,2,1,1,1,1,1,3,1,Not Possible,Entire home/apt,100
13005,52.36827052,4.849483095,3.599276286,2,1,1,1,2,1,4,36,Not Possible,Entire home/apt,119
13007,52.35488926,4.880253649,2.997484481,5,2,3,1,1,1,3,7,Not Possible,Entire home/apt,280
13009,52.35709208,4.91319221,2.627055432,4,1,2,1,1,1,4,2,Not Possible,Entire home/apt,110
13011,52.36627337,4.870025249,2.457646084,3,1,1,1,2,1,3,36,Not Possible,Entire home/apt,99
13012,52.38531422,4.872937787,1.921617394,2,1,1,1,1,1,7,5,Not Possible,Entire home/apt,75
13013,52.3729142,4.858171793,2.884540529,2,1,1,1,2,1,3,14,Not Possible,Entire home/apt,120
13014,52.35665404,4.870958437,3.162799756,2,1,1,1,1,1,2,40,Not Possible,Entire home/apt,125
13015,52.38325112,4.90981453,0.836566723,3,1,2,1,1,1,2,10,Not Possible,Entire home/apt,89
13016,52.35820476,4.921833846,2.783556013,4,1,1,1,2,1,2,27,Not Possible,Entire home/apt,95
13017,52.34552322,4.897223216,3.744112579,4,1,3,1,1,1,2,0,Not Possible,Entire home/apt,139
13019,52.42491454,4.858874637,5.777539848,4,1,2,1,1,1,7,0,Not Possible,Entire home/apt,150
13020,52.40697347,4.932381892,3.811296216,7,1.5,4,1,2,1,2,21,Not Possible,Entire home/apt,120
13022,52.34421563,4.907680163,3.926529514,3,1,2,1,1,1,1,0,Not Possible,Entire home/apt,139
13025,52.35125424,4.893439005,3.130767227,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,200
13026,52.38575102,4.885823663,1.176277077,2,1,1,1,1,1,3,6,Not Possible,Entire home/apt,75
13027,52.35038154,4.912187929,3.316205661,3,1,1,1,2,1,3,25,Not Possible,Entire home/apt,150
13029,52.35350799,4.902728538,2.862563428,4,1,2,1,2,1,1,3,Not Possible,Entire home/apt,33
13030,52.36193689,4.898474287,1.918241133,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,140
13031,52.3616841,4.928137817,2.752718264,2,1,1,1,2,1,1,24,Not Possible,Entire home/apt,80
13032,52.35618478,4.897601049,2.559360655,2,1.5,1,1,1,1,3,65,Not Possible,Entire home/apt,110
13033,52.36416341,4.884674752,1.946861441,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,120
13035,52.38335589,4.855298685,3.029149516,2,1,1,1,2,1,2,10,Not Possible,Entire home/apt,89
13038,52.33558795,4.887130119,4.916567522,4,2.5,2,1,2,1,2,6,Not Possible,Entire home/apt,146
13040,52.38640653,4.89042794,1.008066183,4,1,2,1,1,1,4,5,Not Possible,Entire home/apt,200
13042,52.3755136,4.875296583,1.687388202,2,1,1,1,2,1,2,4,Not Possible,Entire home/apt,110
13043,52.36762824,4.882762672,1.7114959,2,1,1,1,1,1,1,4,Not Possible,Entire home/apt,100
13044,52.39117221,4.891381686,1.439205232,4,1,2,1,2,1,3,2,Not Possible,Entire home/apt,110
13045,52.3570044,4.897451577,2.468922295,2,1,1,1,1,1,4,23,Not Possible,Entire home/apt,120
13047,52.35199401,4.890719891,3.079311172,4,1,1,1,1,1,2,20,Not Possible,Entire home/apt,160
13052,52.3654458,4.878219077,2.098442006,2,1,1,1,1,1,4,0,Not Possible,Entire home/apt,182
13053,52.36791684,4.838753839,4.302887427,4,1,1,1,2,1,2,3,Not Possible,Entire home/apt,100
13054,52.34840271,4.848490292,4.863452191,2,1,1,1,1,1,1,0,Not Possible,Entire home/apt,75
13055,52.34469521,4.800474623,7.73225057,5,1,5,1,4,1,2,8,Not Possible,Entire home/apt,200
13056,52.36517866,4.862989492,2.921747062,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,93
13058,52.36416719,4.943284163,3.411559075,4,1,3,1,1,1,10,3,Not Possible,Entire home/apt,160
13059,52.37670575,4.840220213,4.026110569,3,1,2,1,2,1,2,2,Not Possible,Entire home/apt,89
13060,52.35563948,4.853570005,4.065905468,4,1,2,1,2,1,3,4,Not Possible,Entire home/apt,110
13062,52.37504845,4.901054423,0.473115365,2,1,1,1,1,1,3,2,Not Possible,Entire home/apt,93
13063,52.37403978,4.900405214,0.576011449,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,120
13065,52.35717172,4.847720374,4.2774673,2,1,1,1,1,1,1,23,Not Possible,Entire home/apt,115
13066,52.36319246,4.897495548,1.782460329,2,1,1,1,2,1,3,13,Not Possible,Entire home/apt,105
13070,52.38191473,4.90641514,0.562304016,4,1,2,1,3,1,3,1,Not Possible,Entire home/apt,175
13072,52.32720895,4.8801827,5.92219296,4,1,2,1,2,1,2,2,Not Possible,Entire home/apt,100
13073,52.37290589,4.878660627,1.572549222,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,200
13074,52.36730027,4.905118223,1.376327055,4,1,2,1,1,1,2,0,Not Possible,Entire home/apt,300
13075,52.37460396,4.944702692,3.113116719,4,2,3,1,4,1,2,4,Not Possible,Entire home/apt,149
13076,52.34307956,4.894912597,4.02436448,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,95
13077,52.34711215,4.898261147,3.565427581,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,190
13079,52.37913545,4.845422657,3.663631868,2,1,0,1,1,1,2,76,Not Possible,Entire home/apt,70
13081,52.36324565,4.835875271,4.661831433,6,1.5,3,1,2,1,2,33,Not Possible,Entire home/apt,100
13084,52.3573386,4.916034809,2.67675281,4,1.5,3,1,2,1,1,12,Not Possible,Entire home/apt,129
13085,52.36447655,4.931957001,2.746400984,4,1,2,1,1,4,1,3,Not Possible,Entire home/apt,164
13086,52.37906045,4.857704088,2.830561195,4,1,1,1,2,1,1,19,Not Possible,Entire home/apt,99
13087,52.36375396,4.872584534,2.501919195,2,1,0,1,1,1,1,22,Not Possible,Entire home/apt,97
13089,52.39079164,4.875037647,2.097558978,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,109
13090,52.34115291,4.895222764,4.236401477,4,1.5,2,1,4,1,2,10,Not Possible,Entire home/apt,225
13091,52.36278196,4.892069269,1.89041128,2,2,1,1,1,1,1,97,Not Possible,Entire home/apt,160
13094,52.36782045,4.891643055,1.369368169,2,1,0,1,2,1,1,5,Not Possible,Entire home/apt,125
13098,52.35443128,4.92951619,3.425838742,2,1,1,1,1,1,3,14,Not Possible,Entire home/apt,80
13102,52.35160441,4.896491414,3.071823286,4,1,2,1,2,1,3,4,Not Possible,Entire home/apt,135
13103,52.35560877,4.920033667,2.969934093,2,1,1,1,1,1,20,2,Not Possible,Entire home/apt,110
13105,52.37373027,4.861424374,2.64871378,2,1,1,1,2,1,2,16,Not Possible,Entire home/apt,119
13108,52.36731133,4.881420292,1.798671622,4,1,2,1,1,1,1,1,Not Possible,Entire home/apt,162
13112,52.36268518,4.874925835,2.475433388,2,1,1,1,1,1,5,5,Not Possible,Entire home/apt,124
13114,52.35495211,4.932330817,3.498200705,4,1.5,4,1,4,1,1,6,Not Possible,Entire home/apt,140
13116,52.35709657,4.915138427,2.676379619,2,1,1,1,1,1,2,25,Not Possible,Entire home/apt,118
13118,52.35579051,4.89869228,2.60064337,4,1,2,1,1,1,3,8,Not Possible,Entire home/apt,300
13121,52.35934081,4.913613707,2.406412436,2,1,1,1,2,1,4,3,Not Possible,Entire home/apt,130
13124,52.41925111,4.888023751,4.51859549,2,1,3,1,1,1,4,0,Not Possible,Entire home/apt,80
13125,52.35636108,4.829403322,5.386280864,2,1,1,1,1,1,1,0,Not Possible,Entire home/apt,88
13126,52.36694285,4.876396158,2.072240479,2,1,0,1,1,1,2,16,Not Possible,Entire home/apt,94
13127,52.36078878,4.90508706,2.080426609,4,1.5,3,1,4,1,3,3,Not Possible,Entire home/apt,380
13128,52.3776764,4.876178649,1.586267715,2,1,1,1,2,1,3,66,Not Possible,Entire home/apt,163
13131,52.35133131,4.858612762,4.153893436,2,1,1,1,1,1,5,12,Not Possible,Entire home/apt,110
13132,52.38289195,4.873933447,1.77781628,3,1,1,1,1,1,4,11,Not Possible,Entire home/apt,85
13133,52.34076411,4.91937991,4.479447533,2,1,1,1,1,1,1,13,Not Possible,Entire home/apt,75
13134,52.37207959,4.921242112,1.677366386,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,100
13135,52.3521017,4.85089246,4.461876142,2,1,1,1,1,1,3,9,Not Possible,Entire home/apt,150
13136,52.35128177,4.904210632,3.118106955,2,1,1,1,1,1,5,0,Not Possible,Entire home/apt,89
13137,52.3629789,4.934199228,2.968053206,4,1,1,1,1,1,6,3,Not Possible,Entire home/apt,100
13141,52.3722397,4.857406081,2.953698167,4,1,3,1,4,1,3,7,Not Possible,Entire home/apt,150
13142,52.37541297,4.860478548,2.675539331,2,1,1,1,2,1,2,5,Not Possible,Entire home/apt,120
13143,52.36811819,4.874506179,2.091146263,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,195
13144,52.37808449,4.85020214,3.341707911,3,1,2,1,2,1,3,18,Not Possible,Entire home/apt,125
13146,52.3862722,4.888086116,1.100776228,4,1,3,1,1,1,3,10,Not Possible,Entire home/apt,199
13147,52.37587055,4.874642874,1.721511393,4,2,2,1,3,1,3,9,Not Possible,Entire home/apt,139
13148,52.3685376,4.864360119,2.6574549,4,1,2,1,3,1,2,1,Not Possible,Entire home/apt,199
13151,52.36323115,4.91409905,2.033478755,2,1,1,1,2,1,4,24,Not Possible,Entire home/apt,85
13153,52.38312852,4.854816727,3.057749408,4,1,1,1,2,1,3,11,Not Possible,Entire home/apt,131
13154,52.35951259,4.855713564,3.68501836,2,1,1,1,2,1,2,8,Not Possible,Entire home/apt,100
13155,52.35514075,4.930386128,3.398998957,2,1,1,1,1,1,1,2,Not Possible,Entire home/apt,100
13157,52.359884,4.912902328,2.331870113,3,1,1,1,1,1,3,53,Not Possible,Entire home/apt,92
13159,52.37053629,4.868508942,2.307650315,2,1,2,1,1,1,2,6,Not Possible,Entire home/apt,130
13160,52.37639221,4.839729807,4.061831991,4,1,2,1,2,1,2,31,Not Possible,Entire home/apt,115
13162,52.3679273,4.920560794,1.902917934,4,1,2,1,1,1,2,7,Not Possible,Entire home/apt,250
13164,52.35400521,4.89087319,2.858159921,3,1,2,1,1,1,3,14,Not Possible,Entire home/apt,119
13165,52.39102688,4.880901251,1.819344364,4,1.5,3,1,1,1,1,14,Not Possible,Entire home/apt,200
13166,52.35141156,4.850910836,4.513077612,4,1,1,1,1,1,5,1,Not Possible,Entire home/apt,100
13167,52.36934766,4.899194007,1.093737761,4,1,2,1,2,1,7,22,Not Possible,Entire home/apt,149
13168,52.35315428,4.900980396,2.895020905,2,1,1,1,1,1,5,1,Not Possible,Entire home/apt,175
13169,52.35066127,4.846663622,4.782314657,2,1,1,1,1,1,3,0,Not Possible,Entire home/apt,85
13171,52.3593602,4.850978051,3.957660193,4,1,1,1,2,1,3,14,Not Possible,Entire home/apt,150
13175,52.36149708,4.864271506,3.091252017,2,1.5,1,1,1,1,2,4,Not Possible,Entire home/apt,150
13176,52.35668237,4.915868531,2.738464125,3,1.5,1,1,2,1,3,17,Not Possible,Entire home/apt,159
13179,52.34256118,4.84961645,5.291046295,4,1,3,1,1,1,3,0,Not Possible,Entire home/apt,199
13180,52.36126328,4.898325602,1.993409308,2,1,1,1,1,1,7,20,Not Possible,Entire home/apt,140
13182,52.35703316,4.907371522,2.520330714,4,1,2,1,4,1,2,2,Not Possible,Entire home/apt,200
13184,52.34824045,4.908458747,3.493295818,4,1.5,2,1,2,1,2,7,Not Possible,Entire home/apt,99
13186,52.39992201,4.915330234,2.543790602,6,1.5,2,1,4,1,3,2,Not Possible,Entire home/apt,130
13187,52.33248572,4.871330191,5.529248403,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,90
13190,52.35683888,4.899469156,2.483660737,4,1,2,1,2,1,3,3,Not Possible,Entire home/apt,240
13191,52.36372926,4.883847351,2.017244329,4,1,2,1,1,1,2,0,Not Possible,Entire home/apt,160
13193,52.35885139,4.861615186,3.419216646,2,1,1,1,1,1,1,0,Not Possible,Entire home/apt,120
13196,52.3705127,4.854347784,3.206864948,3,1,1,1,2,1,1,3,Not Possible,Entire home/apt,95
13197,52.37626167,4.87818164,1.477735355,2,1,1,1,1,1,3,45,Not Possible,Entire home/apt,129
13199,52.36154826,4.894576656,1.987804745,4,1,0,1,2,3,2,34,Not Possible,Entire home/apt,129
13200,52.37316418,4.89410202,0.760876747,6,2,3,1,6,1,3,1,Not Possible,Entire home/apt,350
13201,52.35741869,4.899944174,2.419478764,4,1,2,1,1,1,1,0,Not Possible,Entire home/apt,120
13203,52.37271113,4.881023856,1.441359086,4,1.5,1,1,2,1,2,26,Not Possible,Entire home/apt,150
13204,52.36396628,4.914635443,1.981343088,4,1,2,1,1,1,2,3,Not Possible,Entire home/apt,140
13205,52.37394738,4.876404269,1.667161618,2,1,0,1,1,1,1,11,Not Possible,Entire home/apt,120
13206,52.37050731,4.882354223,1.50761034,2,1,1,1,2,1,2,44,Not Possible,Entire home/apt,100
13208,52.35588923,4.935207899,3.549208406,4,1,2,1,4,1,4,4,Not Possible,Entire home/apt,169
13209,52.35704468,4.912126293,2.607199342,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,125
13210,52.38854901,4.887874704,1.30240801,2,1,1,1,1,1,2,11,Not Possible,Entire home/apt,90
13212,52.35501628,4.935116108,3.616426934,2,1,1,1,2,1,5,6,Not Possible,Entire home/apt,120
13213,52.36017365,4.892309146,2.167628573,5,2,3,1,4,1,2,5,Not Possible,Entire home/apt,250
13214,52.37729143,4.883705313,1.087407347,2,1,0,1,1,1,1,96,Not Possible,Entire home/apt,90
13215,52.38939273,4.930573522,2.397390407,4,1,3,1,4,1,3,12,Not Possible,Entire home/apt,275
13216,52.35526594,4.847673324,4.404637606,2,1,2,1,1,1,3,2,Not Possible,Entire home/apt,149
13217,52.33920568,4.917609106,4.61123746,2,1,1,1,2,1,3,13,Not Possible,Entire home/apt,85
13220,52.35635163,4.885887609,2.699058945,4,1,1,1,2,1,2,23,Not Possible,Entire home/apt,135
13223,52.36404454,4.942284471,3.35938307,2,1,1,1,1,1,1,0,Not Possible,Entire home/apt,125
13224,52.36300053,4.859338183,3.261217424,3,1,1,1,1,1,1,0,Not Possible,Entire home/apt,117
13229,52.37233591,4.862286803,2.632414656,5,2,3,1,2,1,2,12,Not Possible,Entire home/apt,120
13231,52.35444632,4.844780306,4.616378626,4,1.5,2,1,2,1,2,1,Not Possible,Entire home/apt,130
13234,52.35958917,4.899210127,2.178084889,4,1,2,1,2,1,1,1,Not Possible,Entire home/apt,130
13235,52.36275735,4.974186197,5.390595787,2,1,2,1,2,7,12,7,Not Possible,Entire home/apt,90
13237,52.38706158,4.887580799,1.188027192,2,1,1,1,1,1,2,12,Not Possible,Entire home/apt,110
13239,52.37574774,4.891818012,0.642612699,4,1,1,1,2,1,1,58,Not Possible,Entire home/apt,112
13246,52.381139,4.85145966,3.26124344,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,74
13249,52.37405761,4.877824728,1.572747503,2,1,0,1,1,1,4,12,Not Possible,Entire home/apt,122
13250,52.37904472,4.894829174,0.312574236,4,1,2,1,2,1,2,59,Not Possible,Entire home/apt,250
13251,52.34789345,4.861387445,4.331176142,2,1,1,1,2,1,1,29,Not Possible,Entire home/apt,90
13253,52.35526981,4.850254419,4.266040917,2,1,0,1,1,1,3,1,Not Possible,Entire home/apt,95
13254,52.35125829,4.905210928,3.128485322,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,100
13256,52.35153125,4.889401847,3.147912423,2,1,1,1,1,1,3,0,Not Possible,Entire home/apt,89
13257,52.35997775,4.862405707,3.296728944,3,1,2,1,1,1,2,10,Not Possible,Entire home/apt,200
13259,52.34773075,4.863662145,4.255825102,2,1,1,1,1,1,1,1,Not Possible,Entire home/apt,85
13261,52.32422658,4.865281517,6.532761088,6,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,180
13264,52.35448778,4.903584315,2.759354624,2,1,1,1,1,1,5,12,Not Possible,Entire home/apt,110
13265,52.39193555,4.934095638,2.744833482,5,1,3,1,4,1,7,6,Not Possible,Entire home/apt,119
13266,52.35568939,4.833097161,5.203616812,5,1,3,1,1,1,3,5,Not Possible,Entire home/apt,100
13267,52.37021068,4.930074873,2.305937896,2,1,1,1,1,1,5,35,Not Possible,Entire home/apt,80
13268,52.36547294,4.865082491,2.784568302,2,1,1,1,2,1,6,17,Not Possible,Entire home/apt,90
13269,52.35711293,4.895586865,2.467032509,4,1.5,2,1,2,1,4,9,Not Possible,Entire home/apt,215
13271,52.37367159,4.888020638,0.987468566,4,1,2,1,1,1,2,3,Not Possible,Entire home/apt,250
13272,52.38904512,4.88868964,1.315442813,2,1.5,1,1,1,2,3,14,Not Possible,Entire home/apt,101
13274,52.40619609,4.907385632,3.049259999,4,1,2,1,2,1,2,21,Not Possible,Entire home/apt,90
13275,52.36295356,4.940823311,3.337930951,2,1,1,1,1,1,3,9,Not Possible,Entire home/apt,100
13277,52.35669948,4.90378715,2.516568128,4,1,2,1,4,1,2,12,Not Possible,Entire home/apt,180
13278,52.37332321,4.862967628,2.558078751,2,1,1,1,1,1,2,10,Not Possible,Entire home/apt,110
13286,52.36644082,4.871558632,2.362769475,2,1,0,1,1,1,2,48,Not Possible,Entire home/apt,72
13288,52.38468481,4.852663884,3.230476899,4,1,2,1,2,1,2,9,Not Possible,Entire home/apt,90
13290,52.35673052,4.990604151,6.670698235,4,1,2,1,4,1,3,18,Not Possible,Entire home/apt,225
13292,52.38237445,4.878635579,1.45433178,4,1,1,1,2,1,2,12,Not Possible,Entire home/apt,90
13293,52.36926959,4.87433929,2.028000827,3,1,2,1,1,1,3,5,Not Possible,Entire home/apt,129
13294,52.3726137,4.899965146,0.731579057,4,1,1,1,2,1,2,352,Not Possible,Entire home/apt,165
13296,52.38497681,4.879380175,1.504459224,1,1,0,1,1,1,1,0,Not Possible,Entire home/apt,98
13299,52.32648914,4.860753151,6.417784535,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,75
13300,52.35506024,4.890234318,2.75296793,2,1,1,1,1,1,3,47,Not Possible,Entire home/apt,139
13301,52.37643838,4.861924704,2.562592143,4,1,2,1,2,1,4,15,Not Possible,Entire home/apt,147
13303,52.35669885,4.904104121,2.519254722,2,1,0,1,1,1,2,72,Not Possible,Entire home/apt,99
13307,52.36896912,4.863060387,2.716277696,2,1,1,1,1,1,5,6,Not Possible,Entire home/apt,110
13310,52.35623677,4.891408612,2.608007822,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,99
13313,52.3742466,4.864409711,2.438439518,2,1,1,1,1,1,2,25,Not Possible,Entire home/apt,99
13314,52.3634713,4.935530359,3.008217944,4,1,0,1,1,1,1,6,Not Possible,Entire home/apt,89
13315,52.34682294,4.877252274,3.898877664,2,1,1,1,1,1,1,1,Not Possible,Entire home/apt,105
13316,52.36029363,4.893783002,2.134431778,3,2,3,1,3,1,2,22,Not Possible,Entire home/apt,185
13317,52.38526765,4.880232579,1.4669954,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,150
13318,52.36173664,4.939345817,3.330951984,2,1,1,1,1,1,1,3,Not Possible,Entire home/apt,79
13320,52.37244598,4.890261169,0.973888989,4,1,1,1,2,1,2,10,Not Possible,Entire home/apt,180
13321,52.33972749,4.890956333,4.42271885,3,1,2,1,2,1,2,17,Not Possible,Entire home/apt,150
13322,52.35108014,4.907186522,3.167622191,3,1.5,2,1,2,1,4,3,Not Possible,Entire home/apt,89
13323,52.37392814,4.877930683,1.5713487,3,1,1,1,2,1,2,80,Not Possible,Entire home/apt,189
13324,52.37143158,4.86549702,2.458202246,2,1,2,1,1,1,2,2,Not Possible,Entire home/apt,150
13328,52.36551838,4.899968516,1.519586369,4,1,2,1,1,1,2,3,Not Possible,Entire home/apt,246
13329,52.36436271,4.932003932,2.756504952,2,1,2,1,1,1,3,33,Not Possible,Entire home/apt,125
13332,52.37493468,4.877581137,1.555812397,2,1,1,1,2,1,2,10,Not Possible,Entire home/apt,110
13342,52.35653053,4.895642124,2.531015191,3,1,1,1,2,1,1,47,Not Possible,Entire home/apt,125
13345,52.38177737,4.916859102,1.216678842,2,1,1,1,1,1,1,52,Not Possible,Entire home/apt,100
13350,52.35272211,5.009244975,8.010844634,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,75
13351,52.35408315,5.003223866,7.575192029,2,1,1,1,1,1,3,3,Not Possible,Entire home/apt,61
13352,52.37515973,4.885241453,1.06162632,2,1,1,1,1,1,3,21,Not Possible,Entire home/apt,110
13353,52.37901141,4.842634128,3.852841383,2,1,1,1,2,1,3,10,Not Possible,Entire home/apt,90
13355,52.37384614,4.860806934,2.686625715,4,1,3,1,2,1,2,22,Not Possible,Entire home/apt,130
13356,52.36178617,4.821954405,5.601066438,6,1,3,1,2,1,2,17,Not Possible,Entire home/apt,90
13358,52.38857892,4.87886538,1.742002127,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,110
13359,52.36630609,4.881066864,1.897838985,2,1,1,1,1,1,7,3,Not Possible,Entire home/apt,210
13360,52.29220885,4.989962709,11.45484734,4,1,3,1,1,1,3,1,Not Possible,Entire home/apt,101
13361,52.37490799,4.840082772,4.05405712,4,1,3,1,1,1,6,0,Not Possible,Entire home/apt,150
13363,52.36176022,4.862974295,3.141550029,4,1,2,1,1,1,2,0,Not Possible,Entire home/apt,150
13365,52.37610647,4.86056345,2.658808156,2,1,1,1,2,1,2,13,Not Possible,Entire home/apt,100
13370,52.3685228,4.865798034,2.571238996,2,1,0,1,1,1,2,10,Not Possible,Entire home/apt,90
13371,52.34751154,4.849632933,4.87962754,4,1,2,1,4,1,2,20,Not Possible,Entire home/apt,250
13372,52.36163772,4.861407711,3.234096702,2,1,1,1,1,1,5,0,Not Possible,Entire home/apt,110
13373,52.38339581,4.873758483,1.803054358,2,1,1,1,1,1,5,23,Not Possible,Entire home/apt,89
13374,52.34912073,4.895891347,3.349962124,4,1,2,1,2,1,2,3,Not Possible,Entire home/apt,150
13375,52.36878364,4.874409816,2.053903931,2,1,1,1,1,1,5,1,Not Possible,Entire home/apt,149
