#,latitude,longitude,d_centre,accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,minimum_nights,number_of_reviews,instant_bookable,room_type,review_avg,price
546,52.37281866,4.882453155,1.351922123,3,1,1,3,3,3,2,7,Not Possible,Entire home/apt,0.711424943,150
2710,52.37457797,4.886970188,0.988490829,3,1,1,1,3,1,2,9,Not Possible,Private room,0.793359014,193
2831,52.38053466,4.890541069,0.621298154,3,1,1,91,3,103,2,13,Possible,Entire home/apt,0.789947215,175
4067,52.37521148,4.85692312,2.917305917,3,1,1,1,3,1,2,16,Not Possible,Entire home/apt,0.728032273,150
5500,52.34692003,4.889970121,3.64291138,3,1,1,1,3,1,2,5,Not Possible,Entire home/apt,0.714950096,135
5505,52.35306024,4.927128609,3.45873345,3,1,1,1,3,1,2,85,Not Possible,Private room,0.810517175,100
6820,52.37209935,4.85321938,3.232468634,3,1,1,1,3,1,2,37,Possible,Entire home/apt,0.734802278,104
7366,52.34595657,4.878650301,3.953041481,3,1,1,2,3,2,2,1,Possible,Entire home/apt,0.727605435,80
12130,52.36217707,4.86413877,3.050801499,3,1,1,1,3,1,2,11,Not Possible,Entire home/apt,0.705019595,150
12745,52.36385756,4.940870051,3.287408226,3,1,1,1,3,1,2,11,Not Possible,Entire home/apt,0.765838103,119
1934,52.36541858,4.871708368,2.424706167,3,1,2,1,3,1,2,4,Not Possible,Entire home/apt,0.732395172,200
2598,52.35269817,4.885253882,3.096990722,3,1,2,1,3,1,2,66,Not Possible,Entire home/apt,0.738802284,175
5589,52.35537161,4.907522662,2.703057352,3,1,2,1,3,1,2,6,Not Possible,Entire home/apt,0.843234891,90
5614,52.37167834,4.861604515,2.698472121,3,1,2,1,3,1,2,4,Not Possible,Entire home/apt,0.854828414,149
6485,52.35795441,4.888345211,2.47667879,3,1,2,1,3,1,2,7,Not Possible,Entire home/apt,0.8209276,150
8514,52.35923544,4.91393123,2.425806911,3,1,2,1,3,1,2,26,Not Possible,Entire home/apt,0.743142309,165
10363,52.34223019,4.902578153,4.112601509,3,1,2,1,3,1,2,3,Possible,Entire home/apt,0.738273202,148
10558,52.37997195,4.8870704,0.842968841,3,1,2,1,3,1,2,12,Not Possible,Entire home/apt,0.704985422,126
2303,52.36613083,4.875869405,2.158921336,4,1,1,2,3,3,2,0,Not Possible,Entire home/apt,0.76668577,149
2873,52.32177196,4.977301466,8.285494077,4,1,1,2,3,2,2,1,Possible,Entire home/apt,0.710725429,70
3151,52.37832307,4.89319678,0.433708573,4,1,1,1,3,2,2,46,Not Possible,Entire home/apt,0.73745922,200
3332,52.35156604,4.936598205,3.972779648,4,1,1,1,3,1,2,83,Not Possible,Entire home/apt,0.781389808,90
3608,52.32321717,4.979045263,8.239548395,4,1,1,1,3,2,2,0,Possible,Entire home/apt,0.721335169,80
4093,52.36338357,4.892306066,1.821688384,4,1,1,1,3,1,2,0,Not Possible,Entire home/apt,0.708492618,275
4377,52.34091968,4.899496054,4.252684997,4,1,1,1,3,1,2,0,Not Possible,Entire home/apt,0.760977552,125
5279,52.36616061,4.866467627,2.664108321,4,1,1,1,3,8,2,201,Not Possible,Entire home/apt,0.73506627,90
7508,52.40656949,4.908171581,3.099856064,4,1,1,1,3,1,2,85,Not Possible,Entire home/apt,0.789893002,112
9020,52.37842713,4.828092526,4.839986472,4,1,1,3,3,3,2,16,Not Possible,Entire home/apt,0.730321264,80
13613,52.35131814,4.885977873,3.228884303,4,1,1,1,3,1,2,27,Not Possible,Entire home/apt,0.802483724,140
13655,52.37357515,4.875156075,1.760982903,4,1,1,4,3,5,2,93,Not Possible,Private room,0.767373214,145
14033,52.32133418,4.988188385,8.810857889,4,1,1,6,3,6,2,7,Not Possible,Private room,0.736719098,75
22,52.34607043,4.890360187,3.731425493,4,1,2,2,3,2,2,11,Not Possible,Entire home/apt,0.741898856,259
152,52.39256985,4.913788241,1.777424873,4,1,2,1,3,2,2,29,Not Possible,Entire home/apt,0.837901423,115
1158,52.36247847,4.854775962,3.55352106,4,1,2,1,3,1,2,5,Not Possible,Entire home/apt,0.87986556,110
1671,52.35319672,4.855707709,4.140631424,4,1,2,1,3,1,2,6,Not Possible,Entire home/apt,0.729184451,150
2788,52.36140187,4.918616716,2.366726211,4,1,2,1,3,1,2,41,Not Possible,Entire home/apt,0.835957883,135
2813,52.35476977,4.903838311,2.730018199,4,1,2,1,3,1,2,47,Not Possible,Entire home/apt,0.760515425,200
3618,52.35445957,4.908906785,2.822275676,4,1,2,1,3,1,2,27,Possible,Entire home/apt,0.801133183,179
4457,52.37736383,4.860421962,2.65397175,4,1,2,1,3,1,2,2,Not Possible,Entire home/apt,0.867942768,135
4786,52.34764325,4.850151023,4.84474256,4,1,2,1,3,1,2,15,Not Possible,Entire home/apt,0.772290564,160
5757,52.35832912,4.918103218,2.641678852,4,1,2,1,3,1,2,2,Possible,Entire home/apt,0.780753771,200
5894,52.37659768,4.924821153,1.746282844,4,1,2,1,3,1,2,1,Not Possible,Entire home/apt,0.738732382,150
5899,52.39150336,4.913989613,1.687496739,4,1,2,1,3,1,2,0,Not Possible,Entire home/apt,0.839538049,115
6067,52.38388777,4.872545361,1.896953241,4,1,2,1,3,1,2,6,Not Possible,Entire home/apt,0.839542043,150
6142,52.35150772,4.890037262,3.141433,4,1,2,1,3,1,2,3,Not Possible,Entire home/apt,0.752302315,250
6498,52.34439386,4.897703783,3.868390304,4,1,2,1,3,1,2,1,Not Possible,Entire home/apt,0.764286768,180
7333,52.32269859,4.897203804,6.279323699,4,1,2,1,3,1,2,26,Not Possible,Entire home/apt,0.7313513,90
8507,52.3612159,4.863893585,3.130927516,4,1,2,1,3,1,2,3,Not Possible,Entire home/apt,0.820167153,180
8800,52.34074727,4.905675152,4.292807712,4,1,2,1,3,2,2,41,Not Possible,Entire home/apt,0.832541463,140
8896,52.3732624,4.892127084,0.82417068,4,1,2,1,3,1,2,3,Possible,Entire home/apt,0.76561509,250
9169,52.37464037,4.968406822,4.706398302,4,1,2,1,3,1,2,3,Not Possible,Entire home/apt,0.704051816,135
9743,52.37256858,4.862754355,2.594612792,4,1,2,1,3,1,2,20,Not Possible,Entire home/apt,0.812210988,197
10126,52.37470798,4.800871421,6.704588272,4,1,2,1,3,1,2,5,Not Possible,Entire home/apt,0.842753078,103
10538,52.38574081,4.9296287,2.173841029,4,1,2,1,3,1,2,0,Not Possible,Entire home/apt,0.757288124,180
10539,52.35386649,4.999093772,7.324607308,4,1,2,1,3,1,2,45,Not Possible,Entire home/apt,0.824875586,125
12026,52.36227301,4.979845457,5.77066732,4,1,2,1,3,3,2,0,Possible,Entire home/apt,0.811926579,180
13148,52.3685376,4.864360119,2.6574549,4,1,2,1,3,1,2,1,Not Possible,Entire home/apt,0.765557206,199
13671,52.35352353,4.851659409,4.317600136,4,1,2,1,3,1,2,96,Not Possible,Entire home/apt,0.831577804,130
14657,52.38312899,4.84808503,3.51028089,4,1,2,1,3,1,2,5,Not Possible,Entire home/apt,0.81414641,120
14855,52.35091341,4.925163206,3.594689738,4,1,2,1,3,1,2,16,Not Possible,Entire home/apt,0.718860919,130
14912,52.36212071,4.867236413,2.8928875,4,1,2,1,3,1,2,16,Not Possible,Entire home/apt,0.786849986,154
4974,52.38219685,4.847303861,3.551657091,4,1,3,1,3,1,2,8,Not Possible,Entire home/apt,0.854464754,129
8655,52.39664004,4.913760986,2.169153572,4,1,3,1,3,1,2,1,Not Possible,Entire home/apt,0.846722468,125
9744,52.34841981,5.01060642,8.282830384,4,1,3,1,3,1,2,9,Not Possible,Entire home/apt,0.766417945,195
14769,52.35310028,4.929149205,3.531454762,4,1,3,1,3,1,2,13,Not Possible,Entire home/apt,0.803687542,150
1942,52.32711696,4.947290511,6.635966218,5,1,2,1,3,1,2,0,Not Possible,Entire home/apt,0.774837036,120
2144,52.32243837,4.986954806,8.664046456,5,1,2,6,3,6,2,0,Not Possible,Private room,0.849763712,80
13912,52.36792113,4.83802985,4.349763741,5,1,2,1,3,1,2,29,Possible,Entire home/apt,0.724648297,200
7619,52.35894219,4.928000711,2.96981193,5,1,3,1,3,1,2,27,Not Possible,Entire home/apt,0.785982376,150
4789,52.35826837,4.857306709,3.684259994,6,1,3,4,3,4,2,1,Possible,Entire home/apt,0.874288521,175
8846,52.35277165,4.910312713,3.027066231,6,1,3,1,3,2,2,17,Not Possible,Entire home/apt,0.827470405,213
9375,52.37377738,4.898087367,0.608235813,6,1,3,1,3,1,2,1,Possible,Entire home/apt,0.747455817,300
1235,52.36970037,4.927748703,2.191465507,2,1,1,1,4,1,2,4,Not Possible,Entire home/apt,0.71620995,150
6156,52.36205991,4.852746664,3.695368482,2,1,1,1,4,1,2,5,Possible,Entire home/apt,0.716653985,100
12242,52.3696444,4.873860931,2.033276796,2,1,1,1,4,1,2,25,Not Possible,Entire home/apt,0.758823215,120
13117,52.34520579,4.90171976,3.779581203,2,1,1,1,4,1,2,31,Not Possible,Private room,0.872937985,70
2323,52.35936751,4.943298075,3.70276745,3,1,1,1,4,1,2,15,Not Possible,Entire home/apt,0.793669972,125
8508,52.37991662,4.856511447,2.912521784,3,1,1,1,4,1,2,6,Not Possible,Private room,0.764622468,107
2555,52.37354535,4.887880808,1.003628853,4,1,0,1,4,1,2,5,Not Possible,Entire home/apt,0.70194139,190
9165,52.38512646,4.932024156,2.307146894,4,1,0,1,4,1,2,15,Not Possible,Entire home/apt,0.71809861,200
557,52.36268224,4.90230384,1.84464273,4,1,1,2,4,2,2,10,Not Possible,Entire home/apt,0.753667879,389
3759,52.36290802,4.884399919,2.076852632,4,1,1,2,4,4,2,5,Possible,Private room,0.807657237,150
4038,52.3663005,4.927225444,2.36794171,4,1,1,2,4,2,2,61,Possible,Entire home/apt,0.787717621,200
6085,52.37829608,4.830240053,4.694624123,4,1,1,1,4,1,2,22,Not Possible,Entire home/apt,0.790188852,150
8258,52.37404909,4.899452254,0.571174913,4,1,1,1,4,1,2,45,Not Possible,Entire home/apt,0.709481868,250
9027,52.32633918,4.877302891,6.06195389,4,1,1,1,4,5,2,93,Possible,Entire home/apt,0.769235796,117
11697,52.36733836,4.944537753,3.331526193,4,1,1,1,4,1,2,8,Not Possible,Entire home/apt,0.771951305,159
11778,52.39817721,4.899845505,2.110254744,4,1,1,1,4,1,2,85,Possible,Entire home/apt,0.759686702,225
705,52.35197629,4.934826517,3.861759448,4,1,2,1,4,1,2,7,Not Possible,Entire home/apt,0.715335994,160
870,52.36623473,4.8632063,2.848209119,4,1,2,1,4,1,2,43,Not Possible,Entire home/apt,0.750484761,175
925,52.36480242,4.841480797,4.244268493,4,1,2,1,4,1,2,12,Not Possible,Entire home/apt,0.741459641,110
1031,52.35227999,4.924790314,3.450029916,4,1,2,1,4,1,2,10,Not Possible,Entire home/apt,0.817529156,120
1315,52.36418878,4.859040505,3.207487055,4,1,2,1,4,1,2,15,Not Possible,Entire home/apt,0.754103357,180
1503,52.37956674,4.884536759,1.011209568,4,1,2,1,4,1,2,17,Not Possible,Entire home/apt,0.725970877,195
1603,52.36520469,4.932204032,2.712721316,4,1,2,3,4,3,2,0,Not Possible,Entire home/apt,0.811119155,100
1885,52.37175012,4.849440151,3.490679534,4,1,2,1,4,1,2,7,Not Possible,Entire home/apt,0.763552734,150
2112,52.38151408,4.856907081,2.896058221,4,1,2,1,4,1,2,15,Not Possible,Entire home/apt,0.754563014,120
2216,52.36049514,4.856525181,3.576305326,4,1,2,1,4,1,2,3,Not Possible,Entire home/apt,0.780905718,208
2604,52.36636914,4.925571459,2.274805959,4,1,2,1,4,1,2,34,Not Possible,Entire home/apt,0.83079796,170
2884,52.37116599,4.929817934,2.246001559,4,1,2,1,4,1,2,7,Possible,Entire home/apt,0.728662469,145
2894,52.36081266,4.941737728,3.522717829,4,1,2,1,4,1,2,36,Not Possible,Entire home/apt,0.731774318,155
3077,52.37007374,4.901695876,1.024522033,4,1,2,3,4,3,2,40,Not Possible,Entire home/apt,0.751385672,255
3132,52.36771996,4.907278305,1.381224314,4,1,2,1,4,1,2,29,Not Possible,Entire home/apt,0.740844508,299
3153,52.35393293,4.886508093,2.94037601,4,1,2,1,4,1,2,49,Not Possible,Entire home/apt,0.791756582,250
3260,52.34819067,4.850609324,4.779284506,4,1,2,1,4,1,2,52,Not Possible,Entire home/apt,0.807815299,155
3275,52.39668611,4.91462585,2.200581616,4,1,2,1,4,1,2,2,Not Possible,Entire home/apt,0.800686538,160
3593,52.36038746,4.944181944,3.685701483,4,1,2,1,4,1,2,0,Not Possible,Entire home/apt,0.700283112,225
3656,52.37119787,4.911863369,1.224715168,4,1,2,2,4,3,2,15,Possible,Entire home/apt,0.75867275,240
3875,52.38944307,4.880696544,1.70677658,4,1,2,1,4,1,2,8,Not Possible,Entire home/apt,0.812388308,165
3950,52.36375042,4.884864748,1.979898951,4,1,2,1,4,1,2,15,Not Possible,Entire home/apt,0.740532568,300
4125,52.3895019,4.940385663,3.004930012,4,1,2,3,4,5,2,31,Possible,Entire home/apt,0.708835826,200
4453,52.37978726,4.846587785,3.585181173,4,1,2,1,4,1,2,1,Not Possible,Entire home/apt,0.835861463,140
4488,52.35711495,4.943219112,3.852850204,4,1,2,1,4,1,2,31,Not Possible,Entire home/apt,0.769670037,200
5119,52.36679384,4.861459998,2.921227889,4,1,2,1,4,1,2,4,Possible,Entire home/apt,0.752491811,140
5728,52.37492313,4.94353995,3.029567259,4,1,2,2,4,2,2,17,Not Possible,Entire home/apt,0.856354586,135
5971,52.38718566,4.881229583,1.521127236,4,1,2,1,4,1,2,21,Not Possible,Entire home/apt,0.725281683,200
6419,52.36470196,4.874647144,2.327885017,4,1,2,1,4,1,2,8,Not Possible,Entire home/apt,0.769560933,280
6468,52.35541112,4.888121734,2.75149071,4,1,2,1,4,6,2,5,Not Possible,Entire home/apt,0.845286621,160
6529,52.37371382,4.861477957,2.645595696,4,1,2,1,4,1,2,40,Not Possible,Entire home/apt,0.754129855,200
6818,52.35259252,4.894201304,2.976763701,4,1,2,2,4,2,2,87,Not Possible,Entire home/apt,0.822843327,185
6979,52.35993507,4.936028097,3.277739263,4,1,2,1,4,1,2,46,Not Possible,Entire home/apt,0.713772237,150
7068,52.35289818,4.941861107,4.101787918,4,1,2,1,4,1,2,6,Not Possible,Entire home/apt,0.756059066,200
7113,52.36093148,4.898019302,2.031128602,4,1,2,1,4,1,2,66,Not Possible,Entire home/apt,0.799928258,300
7382,52.36818954,4.879277744,1.833968911,4,1,2,1,4,1,2,6,Possible,Entire home/apt,0.742178799,250
7437,52.37127178,4.910331313,1.149298357,4,1,2,2,4,3,2,57,Not Possible,Entire home/apt,0.78366135,240
7486,52.35936724,4.894920764,2.223851068,4,1,2,2,4,4,2,0,Not Possible,Entire home/apt,0.707364339,220
7529,52.37492328,4.880562339,1.364961482,4,1,2,1,4,1,2,17,Not Possible,Entire home/apt,0.733880372,175
7627,52.33301829,4.882025241,5.264966501,4,1,2,2,4,2,2,21,Not Possible,Entire home/apt,0.75449412,150
7871,52.3629535,4.933391046,2.926403709,4,1,2,1,4,1,2,8,Not Possible,Entire home/apt,0.858645028,140
8151,52.36729952,4.850915376,3.54674662,4,1,2,1,4,1,2,23,Not Possible,Entire home/apt,0.790879118,215
8315,52.42332129,4.887407591,4.971496085,4,1,2,4,4,4,2,0,Possible,Private room,0.726469062,120
8491,52.35126271,4.887866534,3.200987912,4,1,2,1,4,1,2,14,Not Possible,Entire home/apt,0.767099114,199
9113,52.37065741,4.862718564,2.664952109,4,1,2,1,4,1,2,3,Not Possible,Entire home/apt,0.723425639,217
9299,52.36353171,4.886822989,1.938824456,4,1,2,4,4,4,2,14,Not Possible,Entire home/apt,0.703585783,400
9396,52.35708449,4.920524444,2.842907638,4,1,2,2,4,2,2,6,Not Possible,Entire home/apt,0.712229018,150
9469,52.37061597,4.883850336,1.422976538,4,1,2,1,4,3,2,0,Not Possible,Entire home/apt,0.768435744,260
9754,52.38831648,4.879142331,1.709536888,4,1,2,1,4,1,2,14,Not Possible,Entire home/apt,0.745163416,200
9895,52.35815393,4.992661,6.743783653,4,1,2,1,4,1,2,9,Not Possible,Entire home/apt,0.72229596,180
10036,52.36451759,4.833115198,4.785525506,4,1,2,1,4,1,2,132,Possible,Entire home/apt,0.78072299,100
10303,52.36189344,4.901298016,1.926141232,4,1,2,1,4,1,2,85,Not Possible,Entire home/apt,0.706111863,199
10420,52.37725483,4.895766462,0.328622364,4,1,2,1,4,1,2,35,Not Possible,Entire home/apt,0.754925521,280
10801,52.3662951,4.863960334,2.8007465,4,1,2,1,4,1,2,48,Possible,Private room,0.735909326,150
11367,52.355546,4.913520611,2.795860835,4,1,2,1,4,1,2,5,Not Possible,Entire home/apt,0.776271823,200
11647,52.36238836,4.876404365,2.434411204,4,1,2,1,4,1,2,5,Not Possible,Entire home/apt,0.73579067,295
11918,52.36869081,4.873708175,2.099132947,4,1,2,1,4,1,2,13,Not Possible,Entire home/apt,0.728687004,240
11994,52.35714324,4.912834817,2.613203481,4,1,2,1,4,1,2,26,Possible,Entire home/apt,0.793422459,150
12090,52.36270558,4.874602705,2.488541082,4,1,2,1,4,1,2,8,Not Possible,Entire home/apt,0.736756058,278
12157,52.35980168,4.913326053,2.351665927,4,1,2,1,4,1,2,1,Not Possible,Entire home/apt,0.774891134,219
12651,52.36838548,4.836026823,4.465904781,4,1,2,1,4,1,2,12,Not Possible,Entire home/apt,0.828830531,149
12662,52.34985771,4.83224512,5.604347684,4,1,2,2,4,2,2,0,Not Possible,Entire home/apt,0.751488119,225
12711,52.32127464,4.969673062,8.009501473,4,1,2,1,4,1,2,27,Not Possible,Entire home/apt,0.838898773,125
12737,52.36994043,4.924942923,2.012914437,4,1,2,1,4,1,2,27,Not Possible,Entire home/apt,0.888336871,96
13182,52.35703316,4.907371522,2.520330714,4,1,2,1,4,1,2,2,Not Possible,Entire home/apt,0.730838283,200
13277,52.35669948,4.90378715,2.516568128,4,1,2,1,4,1,2,12,Not Possible,Entire home/apt,0.738639169,180
13371,52.34751154,4.849632933,4.87962754,4,1,2,1,4,1,2,20,Not Possible,Entire home/apt,0.768685172,250
13503,52.37799202,4.848888527,3.431145232,4,1,2,1,4,1,2,6,Not Possible,Entire home/apt,0.811605327,150
13551,52.35697266,4.874477083,2.993615557,4,1,2,1,4,1,2,18,Not Possible,Entire home/apt,0.826842094,195
13999,52.3569075,4.893511667,2.508397619,4,1,2,1,4,1,2,6,Not Possible,Entire home/apt,0.743028204,120
14583,52.34470065,4.898711862,3.832832511,4,1,2,1,4,1,2,0,Not Possible,Entire home/apt,0.756227241,280
99,52.37462026,4.8686746,2.147332525,4,1,3,1,4,1,2,20,Not Possible,Entire home/apt,0.83873006,185
628,52.36139816,4.981875193,5.9327758,4,1,3,1,4,1,2,8,Not Possible,Entire home/apt,0.822748911,209
1432,52.35375449,4.926901772,3.385720988,4,1,3,1,4,2,2,5,Not Possible,Entire home/apt,0.784527952,225
2447,52.355604,4.895979193,2.63133041,4,1,3,1,4,1,2,12,Not Possible,Entire home/apt,0.803179297,300
2630,52.35603011,4.907900751,2.636920382,4,1,3,1,4,1,2,6,Not Possible,Entire home/apt,0.820033901,245
2652,52.35612604,4.996975892,7.097504506,4,1,3,1,4,1,2,15,Possible,Entire home/apt,0.757740944,250
2674,52.38712476,4.880240085,1.572282499,4,1,3,1,4,1,2,20,Not Possible,Entire home/apt,0.803344155,139
2689,52.37627546,4.880248869,1.340925744,4,1,3,1,4,1,2,43,Not Possible,Entire home/apt,0.754218082,440
3459,52.37597122,4.897937683,0.371648988,4,1,3,1,4,1,2,63,Not Possible,Private room,0.797130984,275
3729,52.35114505,4.853579152,4.40365635,4,1,3,1,4,1,2,10,Not Possible,Entire home/apt,0.742792278,220
4793,52.34227788,4.923517983,4.415464172,4,1,3,1,4,1,2,16,Not Possible,Entire home/apt,0.718270291,150
6062,52.39172114,4.936897638,2.897751397,4,1,3,1,4,1,2,1,Possible,Entire home/apt,0.749130537,175
6879,52.36131692,4.870957138,2.770663228,4,1,3,1,4,1,2,20,Not Possible,Entire home/apt,0.757639069,220
7770,52.38081781,4.869262747,2.054397395,4,1,3,1,4,1,2,17,Not Possible,Entire home/apt,0.710159308,162
7887,52.349687,4.891176654,3.325917,4,1,3,1,4,1,2,33,Not Possible,Entire home/apt,0.721832172,350
9429,52.35403165,4.899831348,2.795745375,4,1,3,1,4,1,2,55,Possible,Entire home/apt,0.720243835,250
10449,52.38145269,4.865540367,2.312614594,4,1,3,1,4,1,2,119,Not Possible,Entire home/apt,0.762903062,225
11085,52.3626149,4.867698131,2.833296274,4,1,3,1,4,1,2,12,Not Possible,Entire home/apt,0.803992107,195
11525,52.35604908,4.932236536,3.40102689,4,1,3,2,4,2,2,12,Not Possible,Entire home/apt,0.834105999,225
12049,52.40060447,4.917832422,2.687155352,4,1,3,1,4,1,2,6,Not Possible,Entire home/apt,0.705675234,170
13466,52.39510845,4.914958058,2.058765328,4,1,3,1,4,1,2,89,Not Possible,Entire home/apt,0.853001579,150
13802,52.35198322,4.889863926,3.092158877,4,1,3,1,4,1,2,10,Not Possible,Entire home/apt,0.712237949,325
14263,52.35212505,4.852622683,4.374144086,4,1,3,1,4,1,2,27,Possible,Entire home/apt,0.749490252,200
14764,52.36105617,4.915386215,2.287391239,4,1,3,1,4,1,2,9,Not Possible,Entire home/apt,0.756821445,235
14881,52.32649087,4.878287136,6.029374827,4,1,3,1,4,1,2,7,Not Possible,Entire home/apt,0.727174416,200
5537,52.4064229,4.930562638,3.689966579,4,1,4,1,4,1,2,5,Not Possible,Entire home/apt,0.913872906,100
8326,52.37766273,4.842632364,3.856700581,4,1,4,1,4,1,2,3,Not Possible,Entire home/apt,0.810882933,129
9990,52.36328444,4.91834044,2.183948057,4,1,4,1,4,1,2,27,Not Possible,Entire home/apt,0.810621808,325
11632,52.36900064,4.881472284,1.663201155,4,1,4,1,4,1,2,3,Not Possible,Entire home/apt,0.726433786,200
413,52.39092243,4.877482992,1.978920935,5,1,2,1,4,1,2,6,Not Possible,Entire home/apt,0.725718326,195
428,52.29286927,4.969895143,10.71933145,5,1,2,1,4,1,2,13,Not Possible,Entire home/apt,0.815174622,119
2407,52.39210469,4.943757446,3.331444228,5,1,2,1,4,1,2,152,Not Possible,Private room,0.762419363,119
3146,52.37862464,4.879444965,1.35719962,5,1,2,1,4,1,2,47,Not Possible,Entire home/apt,0.753801833,400
4236,52.37337988,4.871183491,2.022089898,5,1,2,1,4,1,2,21,Not Possible,Entire home/apt,0.73062099,269
13558,52.35480949,4.899107661,2.709264683,5,1,2,1,4,1,2,13,Not Possible,Entire home/apt,0.749193598,250
13819,52.37783987,4.880978071,1.260709027,5,1,2,2,4,2,2,7,Not Possible,Private room,0.714719675,225
1317,52.34852609,4.936030206,4.216457809,5,1,3,1,4,1,2,23,Not Possible,Entire home/apt,0.727375977,250
2962,52.38510088,4.886649567,1.087758687,5,1,3,1,4,1,2,14,Not Possible,Entire home/apt,0.706955922,250
7411,52.3514235,4.878933123,3.384459859,5,1,3,1,4,1,2,16,Not Possible,Entire home/apt,0.819675034,285
7732,52.41012353,4.889259609,3.506114812,5,1,3,1,4,1,2,2,Not Possible,Entire home/apt,0.705785736,219
9748,52.36909289,4.863064078,2.710324887,5,1,3,3,4,3,2,1,Not Possible,Entire home/apt,0.832825584,250
13055,52.34469521,4.800474623,7.73225057,5,1,5,1,4,1,2,8,Not Possible,Entire home/apt,0.722939639,200
